CUI,HGNC ID
C1424492,HGNC:16703
C1424493,HGNC:16704
C1424494,HGNC:16705
C1424496,HGNC:16707
C1424497,HGNC:16709
C1424499,HGNC:16713
C1424500,HGNC:16714
C1424501,HGNC:16715
C1424502,HGNC:16716
C1424503,HGNC:16717
C1424504,HGNC:16718
C1424505,HGNC:16719
C1424506,HGNC:16721
C1424507,HGNC:16722
C1424509,HGNC:16731
C1424510,HGNC:16732
C1424512,HGNC:16734
C1424513,HGNC:16736
C1424515,HGNC:16744
C1424516,HGNC:16746
C1424517,HGNC:16747
C1424518,HGNC:16753
C1424519,HGNC:16754
C1424520,HGNC:16756
C1424521,HGNC:16757
C1424522,HGNC:16758
C1424523,HGNC:16759
C1424524,HGNC:16760
C1424525,HGNC:16762
C1424528,HGNC:16767
C1424529,HGNC:16768
C1424530,HGNC:16769
C1424531,HGNC:16771
C1424532,HGNC:16772
C1424533,HGNC:16773
C1424535,HGNC:16775
C1424536,HGNC:16776
C1424537,HGNC:16777
C1424538,HGNC:16778
C1424539,HGNC:16779
C1424540,HGNC:16781
C1424541,HGNC:16782
C1424544,HGNC:16785
C1424548,HGNC:16789
C1424550,HGNC:16791
C1424552,HGNC:16793
C1424553,HGNC:16794
C1424554,HGNC:16795
C1424556,HGNC:16797
C1424557,HGNC:16798
C1424558,HGNC:16799
C1424559,HGNC:16800
C1424560,HGNC:16801
C1424561,HGNC:16802
C1424562,HGNC:16808
C1424563,HGNC:16810
C1424564,HGNC:16812
C1424566,HGNC:16814
C1424567,HGNC:16815
C1424568,HGNC:16816
C1424569,HGNC:16817
C1424571,HGNC:16820
C1424572,HGNC:16821
C1424573,HGNC:16822
C1424575,HGNC:16825
C1424579,HGNC:16831
C1424580,HGNC:16832
C1424581,HGNC:16833
C1424582,HGNC:16834
C1424583,HGNC:16836
C1424584,HGNC:16837
C1424585,HGNC:16838
C1424586,HGNC:16839
C1424587,HGNC:16841
C1424588,HGNC:16842
C1424589,HGNC:16844
C1424590,HGNC:16846
C1424591,HGNC:16849
C1424593,HGNC:16852
C1424594,HGNC:16853
C1424595,HGNC:16854
C1424596,HGNC:16855
C1424597,HGNC:16856
C1424598,HGNC:16857
C1424599,HGNC:16858
C1424600,HGNC:16860
C1424601,HGNC:16862
C1424602,HGNC:16863
C1424603,HGNC:16864
C1424604,HGNC:16865
C1424605,HGNC:16867
C1424606,HGNC:16870
C1424608,HGNC:16873
C1424609,HGNC:16874
C1424610,HGNC:16875
C1424611,HGNC:16877
C1424612,HGNC:16878
C1424613,HGNC:16879
C1424615,HGNC:16882
C1424616,HGNC:16888
C1424617,HGNC:16889
C1424618,HGNC:16890
C1424619,HGNC:16892
C1424620,HGNC:16893
C1424621,HGNC:16895
C1424622,HGNC:16898
C1424623,HGNC:16900
C1424624,HGNC:16903
C1424625,HGNC:16904
C1424626,HGNC:16905
C1424627,HGNC:16906
C1424628,HGNC:16909
C1424629,HGNC:16911
C1424630,HGNC:16913
C1424631,HGNC:16914
C1424633,HGNC:16918
C1424634,HGNC:16919
C1424635,HGNC:16920
C1424636,HGNC:16921
C1424637,HGNC:16922
C1424639,HGNC:16924
C1424640,HGNC:16925
C1424641,HGNC:16926
C1424642,HGNC:16927
C1424643,HGNC:16928
C1424644,HGNC:16929
C1424645,HGNC:16930
C1424646,HGNC:16933
C1424647,HGNC:16934
C1424649,HGNC:16936
C1424650,HGNC:16938
C1424651,HGNC:16940
C1424652,HGNC:16941
C1424653,HGNC:16942
C1424654,HGNC:16943
C1424655,HGNC:16944
C1424656,HGNC:16945
C1424658,HGNC:16948
C1424659,HGNC:16950
C1424660,HGNC:16951
C1424661,HGNC:16952
C1424662,HGNC:16953
C1424663,HGNC:16955
C1424664,HGNC:16961
C1424665,HGNC:16962
C1424666,HGNC:16964
C1424667,HGNC:16969
C1424668,HGNC:16973
C1424669,HGNC:16976
C1424670,HGNC:16977
C1424671,HGNC:16978
C1424672,HGNC:16983
C1424673,HGNC:16985
C1424674,HGNC:16986
C1424675,HGNC:16987
C1424676,HGNC:16989
C1424677,HGNC:16991
C1424679,HGNC:16993
C1424680,HGNC:17001
C1424681,HGNC:17005
C1424682,HGNC:17007
C1424683,HGNC:17010
C1424684,HGNC:17011
C1424685,HGNC:17013
C1424686,HGNC:17014
C1424687,HGNC:17016
C1424688,HGNC:17017
C1424689,HGNC:17018
C1424690,HGNC:17019
C1424691,HGNC:17021
C1424692,HGNC:17022
C1424693,HGNC:17023
C1424694,HGNC:17024
C1424695,HGNC:17025
C1424696,HGNC:17026
C1424697,HGNC:17027
C1424698,HGNC:17030
C1424700,HGNC:17034
C1424701,HGNC:17035
C1424702,HGNC:17037
C1424703,HGNC:17039
C1424704,HGNC:17040
C1424705,HGNC:17043
C1424706,HGNC:17045
C1424707,HGNC:17046
C1424708,HGNC:17047
C1424709,HGNC:17049
C1424710,HGNC:17050
C1424712,HGNC:17054
C1424713,HGNC:17056
C1424714,HGNC:17057
C1424715,HGNC:17058
C1424716,HGNC:17059
C1424717,HGNC:17060
C1424719,HGNC:17062
C1424720,HGNC:17064
C1424721,HGNC:17067
C1424722,HGNC:17069
C1424723,HGNC:17071
C1424724,HGNC:17074
C1424725,HGNC:17075
C1424726,HGNC:17077
C1424727,HGNC:17078
C1424728,HGNC:17079
C1424729,HGNC:17082
C1424730,HGNC:17083
C1424731,HGNC:17084
C1424733,HGNC:17086
C1424734,HGNC:17087
C1424735,HGNC:17088
C1424736,HGNC:17089
C1424737,HGNC:17090
C1424738,HGNC:17092
C1424739,HGNC:17093
C1424740,HGNC:17094
C1424741,HGNC:17095
C1424742,HGNC:17097
C1424743,HGNC:17103
C1424747,HGNC:17108
C1424748,HGNC:17109
C1424749,HGNC:17110
C1424750,HGNC:17111
C1424751,HGNC:17113
C1424753,HGNC:17116
C1424754,HGNC:17117
C1424755,HGNC:17118
C1424756,HGNC:17119
C1424758,HGNC:17121
C1424759,HGNC:17123
C1424760,HGNC:17124
C1424761,HGNC:17125
C1424763,HGNC:17127
C1424764,HGNC:17128
C1424765,HGNC:17129
C1424769,HGNC:17133
C1424770,HGNC:17134
C1424771,HGNC:17135
C1424772,HGNC:17136
C1424774,HGNC:17142
C1424776,HGNC:17144
C1424777,HGNC:17145
C1424778,HGNC:17146
C1424779,HGNC:17147
C1424780,HGNC:17150
C1424781,HGNC:17153
C1424782,HGNC:17155
C1424783,HGNC:17156
C1424784,HGNC:17158
C1424785,HGNC:17160
C1424786,HGNC:17162
C1424787,HGNC:17163
C1424788,HGNC:17164
C1424789,HGNC:17165
C1424790,HGNC:17166
C1424791,HGNC:17167
C1424792,HGNC:17169
C1424793,HGNC:17170
C1424794,HGNC:17171
C1424796,HGNC:17174
C1424797,HGNC:17175
C1424798,HGNC:17176
C1424799,HGNC:17177
C1424800,HGNC:17178
C1424801,HGNC:17180
C1424802,HGNC:17181
C1424803,HGNC:17182
C1424804,HGNC:17183
C1424805,HGNC:17184
C1424806,HGNC:17185
C1424807,HGNC:17186
C1424808,HGNC:17187
C1424809,HGNC:17189
C1424810,HGNC:17192
C1424811,HGNC:17193
C1424812,HGNC:17196
C1424813,HGNC:17197
C1424814,HGNC:17198
C1424815,HGNC:17199
C1424816,HGNC:17200
C1424818,HGNC:17202
C1424819,HGNC:17203
C1424820,HGNC:17205
C1424822,HGNC:17208
C1424823,HGNC:17209
C1424824,HGNC:17210
C1424825,HGNC:17211
C1424826,HGNC:17213
C1424830,HGNC:17218
C1424832,HGNC:17220
C1424834,HGNC:17222
C1424835,HGNC:17223
C1424836,HGNC:17225
C1424837,HGNC:17226
C1424839,HGNC:17228
C1424840,HGNC:17230
C1424841,HGNC:17231
C1424843,HGNC:17233
C1424845,HGNC:17236
C1424847,HGNC:17238
C1424848,HGNC:17239
C1424849,HGNC:17241
C1424851,HGNC:17245
C1424852,HGNC:17255
C1424853,HGNC:17257
C1424854,HGNC:17258
C1424855,HGNC:17259
C1424856,HGNC:17260
C1424858,HGNC:17264
C1424860,HGNC:17268
C1424861,HGNC:17269
C1424862,HGNC:17270
C1424863,HGNC:17272
C1424865,HGNC:17274
C1424867,HGNC:17276
C1424868,HGNC:17277
C1424869,HGNC:17278
C1424870,HGNC:17279
C1424871,HGNC:17280
C1424872,HGNC:17281
C1424873,HGNC:17282
C1424874,HGNC:17283
C1424876,HGNC:17286
C1424877,HGNC:17287
C1424878,HGNC:17288
C1424879,HGNC:17289
C1424880,HGNC:17290
C1424881,HGNC:17294
C1424882,HGNC:17295
C1424883,HGNC:17296
C1424884,HGNC:17297
C1424885,HGNC:17300
C1424886,HGNC:17301
C1424887,HGNC:17302
C1424888,HGNC:17304
C1424889,HGNC:17305
C1424892,HGNC:17310
C1424893,HGNC:17312
C1424894,HGNC:17313
C1424895,HGNC:17315
C1424896,HGNC:17316
C1424897,HGNC:17317
C1424898,HGNC:17318
C1424900,HGNC:17321
C1424903,HGNC:17325
C1424905,HGNC:17327
C1424906,HGNC:17328
C1424907,HGNC:17329
C1424908,HGNC:17330
C1424909,HGNC:17333
C1424910,HGNC:17334
C1424911,HGNC:17336
C1424912,HGNC:17337
C1424915,HGNC:17340
C1424916,HGNC:17341
C1424917,HGNC:17343
C1424918,HGNC:17344
C1424919,HGNC:17346
C1424920,HGNC:17347
C1424921,HGNC:17348
C1424922,HGNC:17349
C1424923,HGNC:17350
C1424924,HGNC:17351
C1424925,HGNC:17352
C1424926,HGNC:17353
C1424927,HGNC:17354
C1424929,HGNC:17356
C1424930,HGNC:17357
C1424931,HGNC:17358
C1424932,HGNC:17359
C1424933,HGNC:17360
C1424934,HGNC:17361
C1424935,HGNC:17362
C1424936,HGNC:17363
C1424938,HGNC:17366
C1424940,HGNC:17368
C1424941,HGNC:17369
C1424942,HGNC:17371
C1424943,HGNC:17372
C1424944,HGNC:363
C1424945,HGNC:17377
C1424946,HGNC:17378
C1424947,HGNC:17379
C1424948,HGNC:17380
C1424949,HGNC:17382
C1424950,HGNC:17383
C1424951,HGNC:17384
C1424952,HGNC:17389
C1424954,HGNC:17397
C1424955,HGNC:17408
C1424956,HGNC:17409
C1424957,HGNC:17410
C1424958,HGNC:17416
C1424960,HGNC:17422
C1424961,HGNC:17423
C1424962,HGNC:17427
C1424963,HGNC:17428
C1424964,HGNC:17429
C1424965,HGNC:17435
C1424967,HGNC:17443
C1424968,HGNC:17447
C1424969,HGNC:17448
C1424970,HGNC:17449
C1424971,HGNC:17450
C1424972,HGNC:17451
C1424974,HGNC:17460
C1424975,HGNC:17466
C1424976,HGNC:17474
C1424977,HGNC:17479
C1424978,HGNC:17481
C1424979,HGNC:17482
C1424980,HGNC:17485
C1424981,HGNC:17494
C1424982,HGNC:33251
C1424983,HGNC:17497
C1424984,HGNC:17500
C1424985,HGNC:17509
C1424986,HGNC:17512
C1424987,HGNC:17513
C1424988,HGNC:17514
C1424989,HGNC:17515
C1424990,HGNC:17521
C1424992,HGNC:17539
C1424993,HGNC:17550
C1424994,HGNC:17553
C1424995,HGNC:17556
C1424996,HGNC:17557
C1424997,HGNC:17558
C1424999,HGNC:17563
C1425002,HGNC:17579
C1425003,HGNC:17582
C1425004,HGNC:17586
C1425005,HGNC:17587
C1425006,HGNC:17589
C1425007,HGNC:17590
C1425008,HGNC:17592
C1425009,HGNC:17598
C1425010,HGNC:17601
C1425011,HGNC:17609
C1425012,HGNC:17613
C1425013,HGNC:17616
C1425014,HGNC:17619
C1425015,HGNC:17620
C1425016,HGNC:17621
C1425018,HGNC:17637
C1425019,HGNC:17641
C1425020,HGNC:17642
C1425021,HGNC:17643
C1425022,HGNC:17644
C1425023,HGNC:17646
C1425024,HGNC:17648
C1425025,HGNC:17649
C1425027,HGNC:17660
C1425028,HGNC:17661
C1425029,HGNC:17662
C1425030,HGNC:17663
C1425031,HGNC:17664
C1425032,HGNC:17675
C1425033,HGNC:17676
C1425034,HGNC:17677
C1425035,HGNC:17686
C1425036,HGNC:17687
C1425037,HGNC:17688
C1425038,HGNC:17689
C1425039,HGNC:17692
C1425040,HGNC:17693
C1425041,HGNC:17697
C1425042,HGNC:17700
C1425043,HGNC:17702
C1425045,HGNC:17717
C1425046,HGNC:17720
C1425047,HGNC:17721
C1425048,HGNC:17722
C1425049,HGNC:17728
C1425050,HGNC:17729
C1425051,HGNC:17731
C1425052,HGNC:17732
C1425053,HGNC:17733
C1425056,HGNC:17736
C1425057,HGNC:17737
C1425058,HGNC:17742
C1425059,HGNC:17748
C1425060,HGNC:17751
C1425063,HGNC:17754
C1425064,HGNC:17755
C1425066,HGNC:17760
C1425067,HGNC:17761
C1425069,HGNC:17765
C1425070,HGNC:17767
C1425071,HGNC:17768
C1425072,HGNC:17770
C1425074,HGNC:17781
C1425075,HGNC:17787
C1425076,HGNC:17788
C1425077,HGNC:17789
C1425078,HGNC:17791
C1425079,HGNC:17792
C1425080,HGNC:17793
C1425081,HGNC:17794
C1425082,HGNC:17795
C1425083,HGNC:17796
C1425085,HGNC:17800
C1425086,HGNC:17801
C1425088,HGNC:17804
C1425089,HGNC:17805
C1425090,HGNC:17806
C1425091,HGNC:17807
C1425092,HGNC:17808
C1425094,HGNC:17810
C1425095,HGNC:17811
C1425096,HGNC:17812
C1425097,HGNC:17813
C1425098,HGNC:17814
C1425100,HGNC:17818
C1425101,HGNC:17819
C1425102,HGNC:17820
C1425103,HGNC:17821
C1425104,HGNC:17822
C1425105,HGNC:17823
C1425106,HGNC:17824
C1425107,HGNC:17825
C1425108,HGNC:17826
C1425110,HGNC:17829
C1425111,HGNC:17830
C1425115,HGNC:17834
C1425116,HGNC:17835
C1425117,HGNC:17836
C1425119,HGNC:17838
C1425120,HGNC:17839
C1425121,HGNC:17840
C1425122,HGNC:17841
C1425123,HGNC:17842
C1425125,HGNC:17844
C1425126,HGNC:17845
C1425128,HGNC:17847
C1425129,HGNC:17848
C1425130,HGNC:17849
C1425131,HGNC:17852
C1425132,HGNC:17853
C1425133,HGNC:17854
C1425135,HGNC:17858
C1425136,HGNC:17859
C1425137,HGNC:17861
C1425138,HGNC:17862
C1425141,HGNC:17866
C1425143,HGNC:17868
C1425144,HGNC:17870
C1425145,HGNC:17871
C1425146,HGNC:17872
C1425147,HGNC:17874
C1425148,HGNC:17875
C1425150,HGNC:17877
C1425151,HGNC:17880
C1425153,HGNC:17882
C1425154,HGNC:17884
C1425155,HGNC:17885
C1425156,HGNC:17887
C1425157,HGNC:17889
C1425159,HGNC:17898
C1425160,HGNC:17899
C1425162,HGNC:17902
C1425164,HGNC:17905
C1425165,HGNC:17906
C1425166,HGNC:17907
C1425168,HGNC:17909
C1425171,HGNC:17914
C1425173,HGNC:17916
C1425175,HGNC:17918
C1425176,HGNC:17919
C1425177,HGNC:17920
C1425178,HGNC:17921
C1425179,HGNC:17922
C1425181,HGNC:17925
C1425182,HGNC:17927
C1425183,HGNC:17929
C1425184,HGNC:17930
C1425185,HGNC:17931
C1425186,HGNC:17932
C1425187,HGNC:17933
C1425188,HGNC:17934
C1425189,HGNC:17935
C1425190,HGNC:17937
C1425192,HGNC:17940
C1425194,HGNC:17944
C1425195,HGNC:17946
C1425197,HGNC:17950
C1425201,HGNC:17955
C1425202,HGNC:17956
C1425203,HGNC:17958
C1425204,HGNC:17959
C1425205,HGNC:17960
C1425206,HGNC:17961
C1425207,HGNC:17964
C1425208,HGNC:17970
C1425209,HGNC:17971
C1425210,HGNC:17972
C1425212,HGNC:17976
C1425214,HGNC:17978
C1425216,HGNC:17981
C1425217,HGNC:17984
C1425218,HGNC:17985
C1425219,HGNC:17989
C1425220,HGNC:17990
C1425221,HGNC:17991
C1425222,HGNC:17992
C1425223,HGNC:17993
C1425224,HGNC:17994
C1425225,HGNC:17995
C1425226,HGNC:17997
C1425227,HGNC:17998
C1425228,HGNC:18000
C1425229,HGNC:18001
C1425230,HGNC:18002
C1425231,HGNC:18003
C1425233,HGNC:18006
C1425234,HGNC:18007
C1425235,HGNC:18008
C1425237,HGNC:18010
C1425238,HGNC:18011
C1425241,HGNC:18015
C1425242,HGNC:18016
C1425243,HGNC:18017
C1425244,HGNC:18018
C1425246,HGNC:18020
C1425248,HGNC:18022
C1425249,HGNC:18023
C1425251,HGNC:18025
C1425252,HGNC:18026
C1425253,HGNC:18027
C1425254,HGNC:18028
C1425255,HGNC:18035
C1425256,HGNC:18036
C1425257,HGNC:18037
C1425258,HGNC:18038
C1425259,HGNC:18039
C1425260,HGNC:18040
C1425261,HGNC:18041
C1425262,HGNC:18042
C1425263,HGNC:18046
C1425264,HGNC:18047
C1425266,HGNC:18052
C1425267,HGNC:18053
C1425268,HGNC:18054
C1425269,HGNC:18056
C1425270,HGNC:18057
C1425271,HGNC:18058
C1425272,HGNC:18060
C1425274,HGNC:18063
C1425275,HGNC:18064
C1425276,HGNC:18065
C1425277,HGNC:18066
C1425278,HGNC:18067
C1425279,HGNC:18068
C1425280,HGNC:18069
C1425281,HGNC:18070
C1425282,HGNC:18071
C1425283,HGNC:18072
C1425284,HGNC:18075
C1425285,HGNC:18076
C1425287,HGNC:18079
C1425289,HGNC:18081
C1425290,HGNC:18082
C1425291,HGNC:18083
C1425292,HGNC:18084
C1425293,HGNC:18085
C1425299,HGNC:18091
C1425301,HGNC:18093
C1425302,HGNC:18094
C1425303,HGNC:18095
C1425304,HGNC:18096
C1425305,HGNC:18097
C1425306,HGNC:18098
C1425307,HGNC:18099
C1425308,HGNC:18101
C1425309,HGNC:18102
C1425310,HGNC:18103
C1425311,HGNC:18104
C1425312,HGNC:18105
C1425313,HGNC:18106
C1425314,HGNC:18107
C1425315,HGNC:18108
C1425320,HGNC:18114
C1425322,HGNC:18116
C1425323,HGNC:18117
C1425324,HGNC:18118
C1425325,HGNC:18119
C1425326,HGNC:18120
C1425327,HGNC:18121
C1425328,HGNC:18122
C1425329,HGNC:18123
C1425330,HGNC:18124
C1425331,HGNC:18125
C1425332,HGNC:18127
C1425333,HGNC:18128
C1425334,HGNC:18130
C1425335,HGNC:18132
C1425337,HGNC:18138
C1425338,HGNC:18140
C1425339,HGNC:18141
C1425340,HGNC:18142
C1425341,HGNC:18143
C1425342,HGNC:18144
C1425343,HGNC:18145
C1425345,HGNC:18149
C1425346,HGNC:18150
C1425347,HGNC:18151
C1425348,HGNC:18152
C1425349,HGNC:18153
C1425350,HGNC:18154
C1425351,HGNC:18155
C1425353,HGNC:18160
C1425354,HGNC:18161
C1425356,HGNC:18166
C1425357,HGNC:18167
C1425358,HGNC:18168
C1425359,HGNC:18169
C1425360,HGNC:18171
C1425361,HGNC:18175
C1425363,HGNC:18178
C1425364,HGNC:18179
C1425365,HGNC:18180
C1425366,HGNC:18182
C1425367,HGNC:18189
C1425369,HGNC:18192
C1425370,HGNC:18193
C1425371,HGNC:18194
C1425372,HGNC:18196
C1425373,HGNC:18197
C1425374,HGNC:18200
C1425376,HGNC:18211
C1425377,HGNC:18212
C1425380,HGNC:18224
C1425383,HGNC:18229
C1425384,HGNC:18232
C1425385,HGNC:18233
C1425386,HGNC:18234
C1425387,HGNC:18235
C1425388,HGNC:18237
C1425389,HGNC:18238
C1425390,HGNC:18240
C1425391,HGNC:18243
C1425393,HGNC:18246
C1425394,HGNC:18248
C1425395,HGNC:18249
C1425396,HGNC:18250
C1425397,HGNC:18251
C1425398,HGNC:18253
C1425399,HGNC:18254
C1425400,HGNC:18259
C1425401,HGNC:18260
C1425402,HGNC:18262
C1425403,HGNC:18263
C1425404,HGNC:18264
C1425405,HGNC:18265
C1425406,HGNC:18266
C1425407,HGNC:18267
C1425408,HGNC:18269
C1425409,HGNC:18271
C1425411,HGNC:18273
C1425412,HGNC:18274
C1425413,HGNC:18275
C1425414,HGNC:18276
C1425415,HGNC:18277
C1425416,HGNC:18278
C1425417,HGNC:18280
C1425418,HGNC:18281
C1425419,HGNC:18283
C1425420,HGNC:18284
C1425421,HGNC:18285
C1425422,HGNC:18287
C1425424,HGNC:18289
C1425425,HGNC:18290
C1425426,HGNC:18291
C1425427,HGNC:18293
C1425428,HGNC:18294
C1425429,HGNC:18296
C1425430,HGNC:18297
C1425431,HGNC:18301
C1425432,HGNC:18302
C1425433,HGNC:18303
C1425434,HGNC:18304
C1425435,HGNC:18305
C1425436,HGNC:18306
C1425437,HGNC:18308
C1425438,HGNC:18309
C1425439,HGNC:18311
C1425440,HGNC:18313
C1425441,HGNC:18314
C1425443,HGNC:18316
C1425444,HGNC:18317
C1425445,HGNC:18318
C1425446,HGNC:18319
C1425447,HGNC:18320
C1425448,HGNC:18322
C1425449,HGNC:18324
C1425450,HGNC:18326
C1425451,HGNC:18331
C1425452,HGNC:18332
C1425453,HGNC:18333
C1425454,HGNC:18334
C1425455,HGNC:18335
C1425456,HGNC:18336
C1425457,HGNC:18337
C1425459,HGNC:18340
C1425460,HGNC:18341
C1425462,HGNC:18344
C1425464,HGNC:18349
C1425465,HGNC:18351
C1425467,HGNC:18355
C1425469,HGNC:18357
C1425470,HGNC:18358
C1425471,HGNC:18360
C1425472,HGNC:18362
C1425473,HGNC:18363
C1425474,HGNC:18364
C1425475,HGNC:18365
C1425477,HGNC:18367
C1425478,HGNC:18368
C1425479,HGNC:18370
C1425480,HGNC:18371
C1425481,HGNC:18373
C1425482,HGNC:18374
C1425483,HGNC:18376
C1425484,HGNC:18379
C1425485,HGNC:18380
C1425486,HGNC:18381
C1425488,HGNC:18384
C1425493,HGNC:18391
C1425494,HGNC:18395
C1425495,HGNC:18396
C1425496,HGNC:18398
C1425497,HGNC:18399
C1425498,HGNC:18401
C1425499,HGNC:18403
C1425500,HGNC:18404
C1425501,HGNC:18405
C1425502,HGNC:18406
C1425503,HGNC:18407
C1425504,HGNC:14332
C1425505,HGNC:14329
C1425506,HGNC:18410
C1425507,HGNC:18411
C1425508,HGNC:18421
C1425509,HGNC:18424
C1425510,HGNC:18429
C1425511,HGNC:18430
C1425512,HGNC:18432
C1425513,HGNC:18435
C1425514,HGNC:18437
C1425516,HGNC:18439
C1425517,HGNC:18441
C1425518,HGNC:18443
C1425519,HGNC:18444
C1425521,HGNC:18448
C1425522,HGNC:18449
C1425523,HGNC:18450
C1425524,HGNC:18451
C1425525,HGNC:18453
C1425526,HGNC:18454
C1425527,HGNC:18455
C1425528,HGNC:18458
C1425529,HGNC:18459
C1425532,HGNC:18466
C1425533,HGNC:18468
C1425534,HGNC:18469
C1425535,HGNC:18470
C1425536,HGNC:18471
C1425537,HGNC:18472
C1425538,HGNC:18473
C1425539,HGNC:18474
C1425540,HGNC:18475
C1425541,HGNC:18476
C1425543,HGNC:18479
C1425544,HGNC:18481
C1425545,HGNC:18483
C1425546,HGNC:18484
C1425547,HGNC:18485
C1425549,HGNC:18487
C1425550,HGNC:18488
C1425551,HGNC:18489
C1425553,HGNC:18491
C1425554,HGNC:18492
C1425555,HGNC:18493
C1425556,HGNC:18494
C1425557,HGNC:18495
C1425560,HGNC:18499
C1425562,HGNC:18501
C1425563,HGNC:18502
C1425564,HGNC:18503
C1425565,HGNC:18505
C1425566,HGNC:18510
C1425567,HGNC:18511
C1425568,HGNC:18512
C1425569,HGNC:18513
C1425570,HGNC:18514
C1425573,HGNC:18518
C1425574,HGNC:18521
C1425575,HGNC:18523
C1425576,HGNC:18524
C1425577,HGNC:18525
C1425578,HGNC:18527
C1425579,HGNC:18530
C1425580,HGNC:18532
C1425581,HGNC:18533
C1425582,HGNC:18537
C1425583,HGNC:18538
C1425585,HGNC:18540
C1425586,HGNC:18541
C1425591,HGNC:18546
C1425592,HGNC:18551
C1425593,HGNC:18552
C1425595,HGNC:18554
C1425596,HGNC:18555
C1425598,HGNC:18557
C1425599,HGNC:18558
C1425600,HGNC:18559
C1425601,HGNC:18561
C1425602,HGNC:18562
C1425603,HGNC:18563
C1425604,HGNC:18565
C1425606,HGNC:18567
C1425608,HGNC:18569
C1425609,HGNC:18570
C1425610,HGNC:18571
C1425614,HGNC:18576
C1425616,HGNC:18578
C1425617,HGNC:18579
C1425618,HGNC:18580
C1425620,HGNC:18582
C1425621,HGNC:18583
C1425622,HGNC:18584
C1425623,HGNC:18585
C1425624,HGNC:18586
C1425625,HGNC:18587
C1425626,HGNC:18588
C1425627,HGNC:18589
C1425629,HGNC:18591
C1425630,HGNC:18592
C1425631,HGNC:18593
C1425632,HGNC:18594
C1425633,HGNC:18595
C1425635,HGNC:18597
C1425636,HGNC:18598
C1425637,HGNC:18599
C1425638,HGNC:18600
C1425639,HGNC:18601
C1425640,HGNC:18602
C1425641,HGNC:18603
C1425642,HGNC:18606
C1425643,HGNC:18607
C1425644,HGNC:18608
C1425645,HGNC:18611
C1425646,HGNC:18612
C1425647,HGNC:18613
C1425649,HGNC:18615
C1425650,HGNC:18618
C1425651,HGNC:18619
C1425652,HGNC:18620
C1425653,HGNC:18621
C1425654,HGNC:18622
C1425655,HGNC:18623
C1425656,HGNC:18624
C1425657,HGNC:18625
C1425658,HGNC:18626
C1425659,HGNC:18628
C1425660,HGNC:18629
C1425662,HGNC:18632
C1425664,HGNC:18634
C1425666,HGNC:18636
C1425667,HGNC:18637
C1425668,HGNC:18638
C1425669,HGNC:18639
C1425670,HGNC:18641
C1425671,HGNC:18643
C1425672,HGNC:18644
C1425673,HGNC:18646
C1425674,HGNC:18647
C1425675,HGNC:18648
C1425676,HGNC:18649
C1425677,HGNC:18650
C1425678,HGNC:18651
C1425679,HGNC:18652
C1425680,HGNC:18653
C1425681,HGNC:18654
C1425682,HGNC:18655
C1425683,HGNC:18656
C1425684,HGNC:18657
C1425685,HGNC:18658
C1425686,HGNC:18660
C1425687,HGNC:18661
C1425688,HGNC:18662
C1425690,HGNC:18664
C1425691,HGNC:18665
C1425692,HGNC:18666
C1425693,HGNC:18667
C1425695,HGNC:18669
C1425696,HGNC:18672
C1425697,HGNC:18673
C1425698,HGNC:18674
C1425699,HGNC:18676
C1425700,HGNC:18677
C1425701,HGNC:18681
C1425702,HGNC:18682
C1425704,HGNC:18684
C1425705,HGNC:18685
C1425708,HGNC:18688
C1425709,HGNC:18689
C1425715,HGNC:18695
C1425716,HGNC:18696
C1425718,HGNC:18698
C1425720,HGNC:18700
C1425722,HGNC:18703
C1425724,HGNC:18705
C1425725,HGNC:18706
C1425726,HGNC:18707
C1425727,HGNC:18708
C1425728,HGNC:18709
C1425729,HGNC:18710
C1425730,HGNC:18711
C1425731,HGNC:18712
C1425732,HGNC:18713
C1425733,HGNC:18717
C1425734,HGNC:18718
C1425735,HGNC:18719
C1425736,HGNC:18720
C1425737,HGNC:18721
C1425738,HGNC:18722
C1425739,HGNC:18723
C1425740,HGNC:18724
C1425741,HGNC:18725
C1425742,HGNC:18726
C1425745,HGNC:18731
C1425746,HGNC:18732
C1425747,HGNC:18736
C1425748,HGNC:18738
C1425749,HGNC:18740
C1425750,HGNC:18741
C1425751,HGNC:18742
C1425752,HGNC:18743
C1425753,HGNC:18744
C1425755,HGNC:18749
C1425756,HGNC:18750
C1425757,HGNC:18751
C1425758,HGNC:18752
C1425759,HGNC:18753
C1425761,HGNC:18755
C1425762,HGNC:18756
C1425763,HGNC:18757
C1425764,HGNC:18758
C1425765,HGNC:18760
C1425766,HGNC:18761
C1425767,HGNC:18762
C1425772,HGNC:18779
C1425774,HGNC:18782
C1425775,HGNC:18788
C1425778,HGNC:18794
C1425779,HGNC:18795
C1425780,HGNC:18796
C1425781,HGNC:18797
C1425783,HGNC:18799
C1425784,HGNC:18800
C1425785,HGNC:18801
C1425786,HGNC:18802
C1425787,HGNC:18803
C1425788,HGNC:18804
C1425789,HGNC:18805
C1425790,HGNC:18806
C1425791,HGNC:18807
C1425792,HGNC:18808
C1425793,HGNC:18810
C1425794,HGNC:18811
C1425795,HGNC:18816
C1425796,HGNC:18817
C1425797,HGNC:18818
C1425800,HGNC:18821
C1425801,HGNC:18823
C1425802,HGNC:18824
